model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE
B2_full,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14512271226725715,444.9604387992466,197989.7920964181
B2_full,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.8465631137396181,441.44961812641935,194877.76534396148
B2_full,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12787168336472143,562.6385101145593,316562.093063931
B2_full,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.30481823489492,378.51579770722805,143274.2091139392
B2_full,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8753973197104088,565.1274861304778,319369.0755801534
B2_full,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.22141696458120175,616.439713343005,379997.9201864061
B2_full,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.057029544380747144,2386.824792562407,5696932.590390577
B2_full,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07502278262922324,485.42116866011025,235633.7109833472
B2_full,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18121133325934768,2524.3613376665735,6372400.163105773
B2_full,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.16782290059449,425.0392790840065,180658.38876425198
B2_full,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2364047401691517,584.5520132686049,341701.0562163792
B2_full,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.947199461159944,353.44607336224453,124924.12677518916
B2_no_interactions,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7911713345565672,313.0058128066581,97972.6388507567
B2_no_interactions,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4812116205608903,284.2561391268389,80801.5526312968
B2_no_interactions,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.28318256720747215,846.3939698329114,716382.7521695152
B2_no_interactions,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15491975720990325,535.6767900842186,286949.623434932
B2_no_interactions,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04810303107920988,2423.9280210756783,5875427.051355854
B2_no_interactions,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13148130112373946,2362.425498773626,5581054.237255815
B2_no_interactions,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14240533048940507,562.9359698223855,316896.9061198697
B2_no_interactions,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7026824829894791,394.2509465646144,155433.80886709446
B2_no_interactions,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10535471480659275,680.536913977564,463130.4912861064
B2_no_interactions,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9062316639280033,276.65387791163,76537.36816354308
B2_no_interactions,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1260668001793126,635.1641250985374,403433.4658121905
B2_no_interactions,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4767144239844332,308.8607944242077,95394.99033235271
B2_no_interactions,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2202839703052737,2556.622962317844,6536320.971450869
B2_no_interactions,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4127422223578152,399.280257191702,159424.72378307168
B2_no_interactions,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.5457047665962342,284.5866097389112,80989.53844268734
B2_no_interactions,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0831471907824517,635.008881250772,403236.2792673571
B2_no_interactions,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08964362608285703,2430.1836134537552,5905792.395099151
B2_no_interactions,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.912022662832861,395.74619469321493,156615.05061416
B2_no_interactions,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.7926006352274815,328.4763827680664,107896.73403639326
B2_no_interactions,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0748186733905093,592.2402636138173,350748.5298453638
B2_no_interactions,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2814790648577177,908.4149833250734,825217.7819294934
B2_no_interactions,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.594700322948321,416.44983025568536,173430.46111998914
B2_no_interactions,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.8171218217641565,421.36372331285827,177547.38732407498
B2_no_interactions,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6221370071398968,231.4530066171085,53570.49427209928
B2_no_interactions,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1005574839904475,2441.387956385775,5960375.15358551
B2_no_interactions,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.46843984671295935,246.3257629341054,60676.38148506909
B2_no_interactions,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16975979681359354,412.6384875067841,170270.52137188643
B2_no_interactions,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11451362243086405,2430.0051971030025,5904925.257947602
B2_no_interactions,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.19727415269092,587.1530187082762,344748.66737824143
B2_no_interactions,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.031832929109112174,824.5814340114133,679934.5413163188
B2_no_interactions,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03967383498305743,485.8300090220448,236030.79766636016
B2_no_interactions,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6453671194963788,283.3106658153285,80264.93336472474
B2_no_interactions,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03494761822990822,781.3103132186102,610445.8055417628
B2_no_interactions,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5043116329872817,413.7398623007255,171180.67365662332
B2_no_interactions,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06529137773350735,2431.387298103894,5911644.193380955
B2_no_interactions,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6503855119815107,285.798163025471,81680.5899887337
B2_no_interactions,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06495098840647895,2426.7272733077066,5889005.259015457
B2_no_interactions,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-10.919559756901455,361.18623840206203,130455.4988110312
B2_no_interactions,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16835375233677463,647.5880304345318,419370.25716207613
B2_no_interactions,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13791771706981337,659.360519004787,434756.294022262
B2_no_interactions,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.26138029254036566,2515.887935661697,6329692.104808075
B2_no_interactions,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.384109213290485,364.1172954018482,132581.4048107568
B2_no_interactions,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.282607236780915,359.7585517158871,129426.21553271264
B2_no_interactions,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.20331450511154125,498.36945713088096,248372.115800929
B2_no_interactions,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3119003878841116,403.45786921976185,162778.25223535043
B2_no_interactions,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4692730160812777,357.1265510982002,127539.37349929538
B2_no_interactions,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.668836746534584,365.1091296253725,133304.67653579704
B2_no_interactions,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6477016683696364,280.0954904541282,78453.48377273863
B2_no_interactions,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2426287016808384,2574.4049039026763,6627560.609238149
B2_no_interactions,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15713772654004243,642.4066404403504,412686.2916818577
B2_no_interactions,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09196704956323654,2309.043442259125,5331681.61823987
B2_no_interactions,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08352410935602006,684.8263087638949,468987.0731751814
B2_no_interactions,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.4129353224764385,503.3712808845649,253382.64641936752
B2_no_interactions,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12342554801650207,444.8015057267735,197848.3794968049
B2_no_interactions,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14242507943278526,506.0912367552098,256128.3399204178
B2_no_interactions,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08036342342152869,2302.9773123865198,5303704.501367037
B2_no_interactions,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.01001738536534591,710.7252908486379,505130.4390518809
B2_no_interactions,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10349750318086426,594.3231464189802,353220.0023693566
B2_no_interactions,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8617893534883292,289.5846719306067,83859.2822171571
B2_no_interactions,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.054212562673,370.3001293767656,137122.18581644935
B2_no_interactions,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08695079220477131,469.92691957287497,220831.3097392513
B2_no_interactions,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.32406705722267004,381.39847950895756,145464.80017174472
B2_no_interactions,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2015248175791251,2509.21279116406,6296148.831341333
B2_no_interactions,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.4510206299079393,299.20263798505687,89522.21857721699
B2_no_interactions,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0970170872552586,671.4371952544038,450827.90717110044
B2_no_interactions,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.021403124340791058,676.9961863214629,458323.83629380487
B2_no_interactions,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-8.906690514001824,321.4431608158966,103325.70563531434
B2_no_interactions,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.1477972448152216,300.153854384963,90092.33630214955
B2_no_interactions,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.11458749055290962,573.1165190304297,328462.5443855569
B2_no_interactions,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08644019830080385,2436.846595429506,5938221.329656376
B2_no_interactions,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2656574299635286,2473.695992316294,6119171.862401695
B2_no_interactions,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8931052838029427,320.23779493498654,102552.24530482249
B2_no_interactions,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1352499800297093,275.02311007744873,75637.71107667248
B2_no_interactions,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.004203607105049634,528.1207733196026,278911.55121169507
B2_no_interactions,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0902101235375694,500.03629885953774,250036.30017714493
B2_no_interactions,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.016547096955611185,608.7383268464094,370562.3505717661
B2_no_interactions,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07548054557506223,2427.71967430783,5893822.817021316
B2_no_interactions,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.27746066237735745,364.3681771993116,132764.16855554894
B2_no_interactions,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.202971187168851,369.04696965361734,136195.66581051797
B2_no_interactions,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06020970515994217,691.6168735474042,478333.89977548615
B2_no_interactions,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07457350456882761,476.21515057202333,226780.86963433484
B2_no_interactions,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03258409651020555,833.204504977375,694229.7471145926
B2_no_interactions,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0785813365136705,2416.655769087377,5840225.106263301
B2_no_interactions,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.1496115130374553,543.7483227302946,295662.23847200855
B2_no_interactions,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3106119511667118,245.3472582619699,60195.277136665754
B2_no_interactions,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10060379265854191,2346.6120859513994,5506588.281933177
B2_no_interactions,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10785012693613194,684.2927536564674,468256.5727067508
B2_no_interactions,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4938624648837728,250.078949365524,62539.48091576432
B2_no_interactions,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07970719300036777,398.89482247295837,159117.07939573296
B2_no_interactions,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.45240891925213744,391.5105965610344,153280.54721957704
B2_no_interactions,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14882420714038036,555.8388427395771,308956.81909807236
B2_no_interactions,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.5074478910403775,389.9472254094403,152058.83860452083
B2_no_interactions,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.060701534133735,478.4152843992203,228881.18434678682
B2_no_interactions,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09538918495867665,664.4602868118387,441507.47275007097
B2_no_interactions,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0795438999861402,2412.1101219759194,5818275.240538685
B2_no_interactions,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09107727561420076,481.1900896768764,231543.90240324035
B2_no_interactions,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18901077609390016,2532.6817023947947,6414476.605645395
B2_no_interactions,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.92631516406411,329.76741975759853,108746.55113358419
B2_no_interactions,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10960261685052197,631.2239756161641,398443.70739267574
B2_no_interactions,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9457067410504698,305.3327428495603,93228.08385603571
B2_no_IV1_interactions,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8954433225155114,318.798807960167,101632.67995682341
B2_no_IV1_interactions,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.0078658232112194,312.9732208462078,97952.23696684919
B2_no_IV1_interactions,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22065549776141258,825.5148515099373,681474.770063474
B2_no_IV1_interactions,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05529454427314229,512.0516507889084,262196.89307564625
B2_no_IV1_interactions,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03690079308745142,2410.9396207131754,5812629.854724591
B2_no_IV1_interactions,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11416288926702456,2344.2761831809175,5495630.823029291
B2_no_IV1_interactions,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10250735962042756,553.0184718094256,305829.4301624324
B2_no_IV1_interactions,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6693487739011026,390.3727120861468,152390.85434149366
B2_no_IV1_interactions,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.050419801739413406,701.1195439969516,491568.61497449334
B2_no_IV1_interactions,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.144274301719237,293.4195812472896,86095.0506593348
B2_no_IV1_interactions,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16607059370562105,620.4567101154217,384966.5291272525
B2_no_IV1_interactions,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8118516846685058,329.09480157476906,108303.38842353661
B2_no_IV1_interactions,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21875032479515388,2555.015883082583,6528106.162804272
B2_no_IV1_interactions,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3609330835696556,391.8905218861586,153578.18114420574
B2_no_IV1_interactions,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.578149161906075,315.25276960725967,99384.30874504794
B2_no_IV1_interactions,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09654490417462525,630.3522034706019,397343.90042024315
B2_no_IV1_interactions,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08538562147133733,2425.4307467577605,5882714.307317909
B2_no_IV1_interactions,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.6118183181933894,429.68694764041174,184630.87297253392
B2_no_IV1_interactions,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.364950159629307,356.63920639782833,127191.52354007281
B2_no_IV1_interactions,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12275594868271167,576.6930483754066,332574.87204451906
B2_no_IV1_interactions,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2597339165966075,900.6746556055945,811214.8352502561
B2_no_IV1_interactions,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7362326205816405,434.5373425697516,188822.70208758165
B2_no_IV1_interactions,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.393603275984081,438.8182562175739,192561.46198983234
B2_no_IV1_interactions,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.356647144576515,278.97567771871485,77827.42875861625
B2_no_IV1_interactions,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10487774031728803,2446.1751170593375,5983772.703320263
B2_no_IV1_interactions,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6764795194637971,263.1969682463408,69272.64409406533
B2_no_IV1_interactions,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0804088677114706,434.2754114639936,188595.13300222094
B2_no_IV1_interactions,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12527592343316107,2441.709681718786,5961946.169799256
B2_no_IV1_interactions,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.1173012382070566,579.7633338649944,336125.5232942529
B2_no_IV1_interactions,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.030045959562439606,823.8671030426294,678757.0034758546
B2_no_IV1_interactions,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.035276329092191805,467.99072630883995,219015.31991107555
B2_no_IV1_interactions,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.0388912346165347,303.65296587785247,92205.12368641625
B2_no_IV1_interactions,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.018901390642048543,775.229784004604,600981.218007825
B2_no_IV1_interactions,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.8567383136700097,459.6569258071458,211284.48944247593
B2_no_IV1_interactions,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06872311034488865,2435.300388135144,5930687.980451184
B2_no_IV1_interactions,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.8528152488915903,302.81876920993176,91699.2069858179
B2_no_IV1_interactions,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0705223914295563,2433.066831997698,5919814.208967315
B2_no_IV1_interactions,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.9999222143412,391.43882451139916,153224.35333486597
B2_no_IV1_interactions,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16665264715412142,648.2500021585381,420228.06529854465
B2_no_IV1_interactions,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07171789877879076,639.8935776185069,409463.7906774122
B2_no_IV1_interactions,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2742413483627322,2528.681426694715,6394229.757710818
B2_no_IV1_interactions,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.0934130376482365,354.15128805746,125423.13483275803
B2_no_IV1_interactions,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.794023139348512,345.4866606235784,119361.03266883164
B2_no_IV1_interactions,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5082741174348331,557.9586075522649,311317.8077416623
B2_no_IV1_interactions,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1211743999395831,386.457571252989,149349.45437875908
